,Response,Income,Recency,SpendingWine,SpendingGreens,SpendingMeat,SpendingFish,SpendingSweets,SpendingGold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,haveChildren,ID,AcceptedCmp1_0.0,AcceptedCmp1_1.0,AcceptedCmp2_0.0,AcceptedCmp2_1.0,AcceptedCmp3_0.0,AcceptedCmp3_1.0,AcceptedCmp4_0.0,AcceptedCmp4_1.0,AcceptedCmp5_0.0,AcceptedCmp5_1.0,AcceptedCampaigns_0.0,AcceptedCampaigns_1.0,AcceptedCampaigns_2.0,AcceptedCampaigns_3.0,AcceptedCampaigns_4.0,Education_0.0,Education_1.0,Marital_Status_0.0,Marital_Status_1.0
237,0.0,0.8888888888888888,0.3333333333333333,0.6666666666666666,0.375,0.6666666666666666,0.5,0.75,0.3333333333333333,0.06666666666666667,0.18518518518518517,0.07142857142857142,0.8461538461538463,0.15000000000000002,0.3333333333333333,0.8443392011437763,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
238,0.0,0.0,0.5555555555555556,0.0,0.25,0.1111111111111111,0.5,0.375,0.4444444444444444,0.26666666666666666,0.1111111111111111,0.03571428571428571,0.23076923076923078,0.35000000000000003,0.3333333333333333,0.6520418193190957,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
239,0.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0,0.0,0.375,0.0,0.0,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.2,0.3333333333333333,0.9832901438656063,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
240,0.0,0.8888888888888888,1.0,1.0,0.875,1.0,1.0,1.0,0.4444444444444444,0.06666666666666667,0.2222222222222222,0.17857142857142855,0.7692307692307693,0.15000000000000002,0.0,0.02796890358323653,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True
241,0.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.7777777777777777,0.875,1.0,0.6666666666666666,0.13333333333333333,0.2222222222222222,0.14285714285714285,0.3076923076923077,0.15000000000000002,0.3333333333333333,0.8882137431864892,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
242,0.0,0.0,0.7777777777777777,0.1111111111111111,0.125,0.1111111111111111,0.125,0.125,0.0,0.06666666666666667,0.07407407407407407,0.0,0.15384615384615385,0.45,0.3333333333333333,0.9592529711375212,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
243,1.0,0.8888888888888888,0.0,0.7777777777777777,1.0,1.0,1.0,0.5,1.0,0.06666666666666667,0.1111111111111111,0.3214285714285714,0.6923076923076923,0.1,0.0,0.851487802698597,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False
244,0.0,0.6666666666666666,0.3333333333333333,0.8888888888888888,0.0,0.6666666666666666,0.0,0.75,1.0,0.4666666666666667,0.4074074074074074,0.17857142857142855,0.6153846153846154,0.35000000000000003,0.3333333333333333,0.5753730676436422,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
245,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.037037037037037035,0.0,0.23076923076923078,0.30000000000000004,0.6666666666666666,0.6622285765347153,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
246,1.0,1.0,0.3333333333333333,1.0,0.625,0.7777777777777777,0.875,0.0,0.8888888888888888,0.13333333333333333,0.18518518518518517,0.10714285714285714,0.46153846153846156,0.30000000000000004,0.3333333333333333,0.19444196229112679,False,True,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False
247,0.0,0.8888888888888888,0.7777777777777777,1.0,0.875,0.7777777777777777,1.0,0.5,0.8888888888888888,0.13333333333333333,0.3333333333333333,0.14285714285714285,0.46153846153846156,0.25,0.3333333333333333,0.8278974175676883,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
248,0.0,0.7777777777777777,0.6666666666666666,1.0,1.0,1.0,1.0,0.75,1.0,0.06666666666666667,0.14814814814814814,0.3571428571428571,0.38461538461538464,0.15000000000000002,0.0,0.7923331248324547,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
249,0.0,0.7777777777777777,0.6666666666666666,1.0,0.75,0.7777777777777777,1.0,0.875,0.7777777777777777,0.26666666666666666,0.3333333333333333,0.21428571428571427,0.46153846153846156,0.30000000000000004,0.3333333333333333,0.7981413635957466,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
250,0.0,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.25,0.3333333333333333,0.25,0.125,0.3333333333333333,0.13333333333333333,0.07407407407407407,0.0,0.23076923076923078,0.4,0.3333333333333333,0.9146635689393262,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
251,0.0,0.1111111111111111,0.4444444444444444,0.0,0.25,0.1111111111111111,0.0,0.25,0.3333333333333333,0.13333333333333333,0.037037037037037035,0.0,0.23076923076923078,0.30000000000000004,0.0,0.5665266732195514,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
252,1.0,1.0,0.0,0.4444444444444444,1.0,0.8888888888888888,0.625,1.0,1.0,0.06666666666666667,0.2222222222222222,0.3214285714285714,1.0,0.1,0.0,0.9015280135823429,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True
253,0.0,0.1111111111111111,1.0,0.3333333333333333,0.875,0.4444444444444444,0.625,0.625,0.5555555555555556,0.13333333333333333,0.1111111111111111,0.03571428571428571,0.38461538461538464,0.30000000000000004,0.0,0.19899919578232508,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False
254,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.75,0.8888888888888888,0.75,0.75,0.5555555555555556,0.3333333333333333,0.14814814814814814,0.21428571428571427,0.8461538461538463,0.4,0.6666666666666666,0.9822178536323831,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
255,0.0,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.13333333333333333,0.037037037037037035,0.0,0.23076923076923078,0.30000000000000004,0.3333333333333333,0.47395228308462156,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
256,0.0,0.6666666666666666,0.4444444444444444,1.0,0.625,0.6666666666666666,0.5,0.5,0.4444444444444444,0.2,0.2962962962962963,0.10714285714285714,0.38461538461538464,0.30000000000000004,0.3333333333333333,0.027611473505495487,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False
257,0.0,0.4444444444444444,1.0,0.4444444444444444,0.75,0.5555555555555556,0.625,0.625,0.3333333333333333,0.26666666666666666,0.1111111111111111,0.07142857142857142,0.5384615384615385,0.15000000000000002,0.3333333333333333,0.3043517111964972,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
258,0.0,0.0,1.0,0.1111111111111111,0.375,0.0,0.375,0.375,0.2222222222222222,0.26666666666666666,0.07407407407407407,0.0,0.3076923076923077,0.25,0.6666666666666666,0.23778035921722812,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
259,0.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.4,1.0,0.28174425877937626,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
260,1.0,0.0,0.6666666666666666,0.0,0.25,0.1111111111111111,0.25,0.25,0.3333333333333333,0.13333333333333333,0.037037037037037035,0.03571428571428571,0.15384615384615385,0.35000000000000003,0.3333333333333333,0.9171655794835135,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,True
261,0.0,0.7777777777777777,0.4444444444444444,0.7777777777777777,0.75,0.7777777777777777,0.375,0.0,0.5555555555555556,0.2,0.37037037037037035,0.07142857142857142,0.7692307692307693,0.25,0.6666666666666666,0.1057993030113484,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
262,0.0,0.3333333333333333,0.8888888888888888,0.4444444444444444,0.25,0.4444444444444444,0.625,0.5,0.2222222222222222,0.26666666666666666,0.14814814814814814,0.03571428571428571,0.46153846153846156,0.25,0.3333333333333333,0.375301581628094,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
263,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.0,0.25,0.125,0.1111111111111111,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.45,0.3333333333333333,0.8396032526137074,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
264,1.0,0.3333333333333333,0.0,0.5555555555555556,0.25,0.5555555555555556,0.25,0.25,0.4444444444444444,0.4,0.18518518518518517,0.07142857142857142,0.3076923076923077,0.4,0.6666666666666666,0.21329639889196675,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
265,0.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.375,0.3333333333333333,0.25,0.25,0.4444444444444444,0.26666666666666666,0.1111111111111111,0.03571428571428571,0.23076923076923078,0.35000000000000003,0.6666666666666666,0.5978018050218926,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
266,0.0,1.0,0.4444444444444444,0.7777777777777777,1.0,0.8888888888888888,1.0,0.875,1.0,0.06666666666666667,0.1111111111111111,0.25,0.6153846153846154,0.05,0.0,0.10946296130819408,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False
267,1.0,0.3333333333333333,0.7777777777777777,0.3333333333333333,0.25,0.4444444444444444,0.0,0.125,0.7777777777777777,0.26666666666666666,0.1111111111111111,0.07142857142857142,0.15384615384615385,0.35000000000000003,0.6666666666666666,0.8670360110803323,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False
268,0.0,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.875,0.7777777777777777,1.0,1.0,0.8888888888888888,0.06666666666666667,0.1111111111111111,0.10714285714285714,0.46153846153846156,0.05,0.0,0.0260030381556608,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
269,0.0,0.0,0.1111111111111111,0.1111111111111111,0.375,0.2222222222222222,0.375,0.25,0.4444444444444444,0.13333333333333333,0.07407407407407407,0.07142857142857142,0.15384615384615385,0.30000000000000004,0.0,0.407202216066482,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
270,1.0,0.7777777777777777,0.2222222222222222,0.8888888888888888,0.875,1.0,0.875,0.875,1.0,0.13333333333333333,0.1111111111111111,0.14285714285714285,0.38461538461538464,0.35000000000000003,0.0,0.21258153873648467,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
271,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.375,0.3333333333333333,0.0,0.5,0.2222222222222222,0.2,0.1111111111111111,0.0,0.3076923076923077,0.25,0.3333333333333333,0.5116611562863015,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
272,0.0,0.6666666666666666,0.0,0.4444444444444444,0.0,0.4444444444444444,0.25,0.25,0.3333333333333333,0.13333333333333333,0.14814814814814814,0.07142857142857142,0.3076923076923077,0.25,0.3333333333333333,0.2739701545885086,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
273,0.0,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.25,0.2222222222222222,0.375,0.375,0.1111111111111111,0.26666666666666666,0.07407407407407407,0.0,0.3076923076923077,0.30000000000000004,0.6666666666666666,0.5661692431418104,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
274,0.0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.375,0.4444444444444444,0.25,0.375,0.2222222222222222,0.2,0.07407407407407407,0.0,0.3076923076923077,0.35000000000000003,0.6666666666666666,0.9799839156465017,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
275,0.0,0.7777777777777777,0.8888888888888888,0.8888888888888888,0.375,0.5555555555555556,0.375,0.625,0.2222222222222222,0.13333333333333333,0.2222222222222222,0.10714285714285714,0.9230769230769231,0.2,0.3333333333333333,0.20587972477884015,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
276,1.0,0.6666666666666666,0.6666666666666666,0.5555555555555556,1.0,0.7777777777777777,0.875,1.0,1.0,0.13333333333333333,0.25925925925925924,0.14285714285714285,0.7692307692307693,0.25,0.0,0.30783665445447234,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
277,0.0,0.8888888888888888,0.2222222222222222,0.3333333333333333,1.0,0.8888888888888888,1.0,0.625,0.3333333333333333,0.06666666666666667,0.1111111111111111,0.10714285714285714,0.38461538461538464,0.05,0.0,0.699490662139219,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
278,1.0,0.7777777777777777,0.2222222222222222,0.5555555555555556,0.0,1.0,0.625,1.0,0.7777777777777777,0.06666666666666667,0.1111111111111111,0.17857142857142855,0.6153846153846154,0.05,0.0,0.3361629881154499,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True
279,0.0,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.625,0.5555555555555556,0.625,0.375,1.0,0.06666666666666667,0.3333333333333333,0.10714285714285714,0.6923076923076923,0.30000000000000004,0.3333333333333333,0.39236886784022873,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
280,0.0,0.1111111111111111,0.4444444444444444,0.0,0.625,0.1111111111111111,0.625,0.625,0.4444444444444444,0.2,0.1111111111111111,0.0,0.3076923076923077,0.35000000000000003,0.3333333333333333,0.41721025824323116,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False
281,0.0,0.5555555555555556,0.8888888888888888,0.6666666666666666,0.375,0.5555555555555556,0.0,0.5,1.0,0.13333333333333333,0.2962962962962963,0.07142857142857142,0.3076923076923077,0.4,0.3333333333333333,0.9064426771512822,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
282,0.0,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.375,0.4444444444444444,1.0,0.5,0.5555555555555556,0.13333333333333333,0.14814814814814814,0.03571428571428571,0.46153846153846156,0.35000000000000003,0.0,0.7731212581538737,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
283,0.0,0.7777777777777777,0.7777777777777777,0.5555555555555556,0.375,0.6666666666666666,0.625,0.625,0.7777777777777777,0.06666666666666667,0.18518518518518517,0.03571428571428571,0.6153846153846154,0.1,0.3333333333333333,0.1494057724957555,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
284,0.0,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.13333333333333333,0.07407407407407407,0.0,0.23076923076923078,0.25,0.6666666666666666,0.8008220891788044,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
285,0.0,0.1111111111111111,0.7777777777777777,0.1111111111111111,0.375,0.3333333333333333,0.25,0.375,0.4444444444444444,0.06666666666666667,0.1111111111111111,0.03571428571428571,0.15384615384615385,0.35000000000000003,0.3333333333333333,0.891251898847288,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
286,0.0,0.8888888888888888,0.1111111111111111,0.6666666666666666,1.0,0.7777777777777777,1.0,0.875,0.8888888888888888,0.06666666666666667,0.2222222222222222,0.10714285714285714,1.0,0.15000000000000002,0.0,0.9814136359574658,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
287,0.0,0.4444444444444444,1.0,0.6666666666666666,0.75,0.7777777777777777,0.75,1.0,1.0,0.8666666666666667,0.2222222222222222,0.07142857142857142,0.9230769230769231,0.25,0.6666666666666666,0.7280850683585024,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
288,0.0,1.0,0.1111111111111111,0.6666666666666666,1.0,1.0,1.0,1.0,0.5555555555555556,0.06666666666666667,0.18518518518518517,0.39285714285714285,0.38461538461538464,0.15000000000000002,0.0,0.9026896613350013,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
289,0.0,0.2222222222222222,0.6666666666666666,0.5555555555555556,0.25,0.5555555555555556,0.25,0.25,0.7777777777777777,0.2,0.25925925925925924,0.03571428571428571,0.38461538461538464,0.4,0.0,0.41971226878741846,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
290,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.375,0.0,0.0,0.5,0.3333333333333333,0.06666666666666667,0.037037037037037035,0.0,0.23076923076923078,0.35000000000000003,0.0,0.8276293450093826,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True,True,False
291,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.4444444444444444,0.625,0.5,0.3333333333333333,0.2,0.1111111111111111,0.03571428571428571,0.23076923076923078,0.35000000000000003,0.3333333333333333,0.6481994459833795,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
292,0.0,1.0,0.3333333333333333,0.8888888888888888,1.0,1.0,1.0,0.625,1.0,0.06666666666666667,0.07407407407407407,0.25,0.6923076923076923,0.2,0.0,0.40595121079438834,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False
293,0.0,0.0,0.7777777777777777,0.1111111111111111,0.25,0.3333333333333333,0.625,0.125,0.3333333333333333,0.2,0.1111111111111111,0.0,0.23076923076923078,0.45,0.6666666666666666,0.44026449825752834,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
294,0.0,0.1111111111111111,0.0,0.1111111111111111,0.125,0.0,0.0,0.25,0.2222222222222222,0.06666666666666667,0.0,0.0,0.23076923076923078,0.30000000000000004,0.6666666666666666,0.9338754356179072,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
295,0.0,0.5555555555555556,0.6666666666666666,1.0,0.0,0.5555555555555556,0.0,0.5,0.6666666666666666,0.2,0.1111111111111111,0.21428571428571427,0.8461538461538463,0.4,0.3333333333333333,0.2614601018675721,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False
296,0.0,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.375,0.1111111111111111,0.25,0.25,0.2222222222222222,0.06666666666666667,0.037037037037037035,0.0,0.23076923076923078,0.35000000000000003,0.3333333333333333,0.2568135108569386,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
297,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.375,0.2222222222222222,0.0,0.25,0.3333333333333333,0.06666666666666667,0.1111111111111111,0.0,0.23076923076923078,0.4,0.3333333333333333,0.8701635242605665,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
298,0.0,0.7777777777777777,0.6666666666666666,0.6666666666666666,0.625,0.7777777777777777,0.75,0.875,0.6666666666666666,0.06666666666666667,0.07407407407407407,0.10714285714285714,0.46153846153846156,0.05,0.0,0.6361361808596193,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
299,0.0,0.5555555555555556,0.3333333333333333,0.8888888888888888,0.0,0.5555555555555556,0.0,0.0,0.6666666666666666,0.3333333333333333,0.2962962962962963,0.10714285714285714,0.9230769230769231,0.25,0.3333333333333333,0.3506389062639621,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True
300,0.0,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.0,0.2222222222222222,0.125,0.25,0.2222222222222222,0.26666666666666666,0.1111111111111111,0.03571428571428571,0.23076923076923078,0.25,0.3333333333333333,0.5206862657492628,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
301,0.0,0.6666666666666666,0.4444444444444444,0.7777777777777777,0.5,0.6666666666666666,0.5,0.0,0.5555555555555556,0.06666666666666667,0.3333333333333333,0.07142857142857142,0.6923076923076923,0.30000000000000004,0.3333333333333333,0.5000446787597176,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False
302,0.0,0.4444444444444444,1.0,0.3333333333333333,0.0,0.4444444444444444,0.25,0.25,0.0,0.06666666666666667,0.07407407407407407,0.03571428571428571,0.23076923076923078,0.2,0.3333333333333333,0.9661335001340362,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
303,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.625,0.5555555555555556,0.625,0.5,0.7777777777777777,0.2,0.18518518518518517,0.03571428571428571,0.3076923076923077,0.4,0.3333333333333333,0.15342686087034224,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
304,0.0,0.1111111111111111,0.7777777777777777,0.1111111111111111,0.125,0.3333333333333333,0.125,0.25,0.5555555555555556,0.2,0.1111111111111111,0.03571428571428571,0.23076923076923078,0.35000000000000003,0.3333333333333333,0.8480922169600572,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
305,0.0,1.0,0.4444444444444444,0.7777777777777777,1.0,0.6666666666666666,1.0,1.0,0.7777777777777777,0.06666666666666667,0.2222222222222222,0.25,0.6923076923076923,0.1,0.0,0.8287016352426056,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False
306,1.0,0.1111111111111111,0.6666666666666666,0.0,0.75,0.3333333333333333,0.5,0.625,0.3333333333333333,0.06666666666666667,0.1111111111111111,0.0,0.23076923076923078,0.45,0.0,0.5905638459476364,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
307,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.5,0.8888888888888888,0.5,0.875,0.3333333333333333,0.06666666666666667,0.07407407407407407,0.17857142857142855,0.7692307692307693,0.05,0.0,0.6221964078277187,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True
308,0.0,0.6666666666666666,1.0,0.7777777777777777,0.0,0.3333333333333333,0.0,0.0,0.2222222222222222,0.06666666666666667,0.2962962962962963,0.10714285714285714,0.46153846153846156,0.35000000000000003,0.3333333333333333,0.3967473862925565,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False
309,0.0,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.25,0.4444444444444444,0.625,0.25,0.3333333333333333,0.06666666666666667,0.14814814814814814,0.07142857142857142,0.3076923076923077,0.2,0.0,0.12322401930122419,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
310,0.0,0.0,0.8888888888888888,0.0,0.375,0.2222222222222222,0.125,0.5,0.4444444444444444,0.26666666666666666,0.1111111111111111,0.03571428571428571,0.23076923076923078,0.30000000000000004,0.3333333333333333,0.8964346349745331,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
311,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.125,0.0,0.0,0.13333333333333333,0.07407407407407407,0.0,0.23076923076923078,0.35000000000000003,1.0,0.2525243499240461,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
312,0.0,0.0,0.6666666666666666,1.0,1.0,0.8888888888888888,0.75,0.75,0.7777777777777777,0.06666666666666667,0.2222222222222222,0.17857142857142855,0.9230769230769231,0.15000000000000002,0.0,0.2177642748637298,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False
313,0.0,0.7777777777777777,0.3333333333333333,0.8888888888888888,0.875,1.0,0.875,0.75,0.3333333333333333,0.06666666666666667,0.2222222222222222,0.21428571428571427,0.7692307692307693,0.15000000000000002,0.0,0.5647395228308462,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
314,0.0,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.0,0.3333333333333333,0.25,0.25,0.4444444444444444,0.4,0.1111111111111111,0.03571428571428571,0.46153846153846156,0.2,0.6666666666666666,0.27254043427754443,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
315,0.0,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.13333333333333333,0.07407407407407407,0.0,0.23076923076923078,0.25,0.6666666666666666,0.02064158698954517,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
316,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.375,0.3333333333333333,0.25,0.0,0.5555555555555556,0.13333333333333333,0.1111111111111111,0.0,0.23076923076923078,0.35000000000000003,0.6666666666666666,0.21374318648914306,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
317,0.0,0.7777777777777777,0.2222222222222222,0.4444444444444444,0.875,0.6666666666666666,0.875,0.25,0.7777777777777777,0.13333333333333333,0.14814814814814814,0.10714285714285714,0.46153846153846156,0.15000000000000002,0.3333333333333333,0.8469305692073987,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
318,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.25,0.125,0.2222222222222222,0.13333333333333333,0.037037037037037035,0.0,0.23076923076923078,0.25,0.3333333333333333,0.010097399696184433,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
319,0.0,0.0,0.7777777777777777,0.8888888888888888,0.625,0.6666666666666666,0.75,0.875,0.4444444444444444,0.4,0.07407407407407407,0.10714285714285714,0.7692307692307693,0.35000000000000003,1.0,0.25583057814315074,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True
320,0.0,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.375,0.6666666666666666,0.75,0.75,0.8888888888888888,0.2,0.1111111111111111,0.10714285714285714,0.9230769230769231,0.1,0.3333333333333333,0.16102225002233939,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
321,0.0,0.2222222222222222,0.8888888888888888,0.0,0.25,0.1111111111111111,0.25,0.25,0.2222222222222222,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.35000000000000003,0.3333333333333333,0.04646591010633545,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
322,0.0,0.4444444444444444,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.35000000000000003,0.6666666666666666,0.7394334733267804,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
323,0.0,0.6666666666666666,0.3333333333333333,0.8888888888888888,0.875,0.8888888888888888,0.875,0.5,0.8888888888888888,0.3333333333333333,0.37037037037037035,0.10714285714285714,0.38461538461538464,0.35000000000000003,0.3333333333333333,0.8712358144937896,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
324,0.0,0.3333333333333333,0.8888888888888888,0.7777777777777777,0.625,0.6666666666666666,0.375,0.625,0.6666666666666666,0.4,0.2962962962962963,0.07142857142857142,0.6153846153846154,0.4,0.3333333333333333,0.23295505316772405,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
325,0.0,0.6666666666666666,0.4444444444444444,0.8888888888888888,0.0,0.7777777777777777,0.75,0.875,1.0,0.06666666666666667,0.14814814814814814,0.2857142857142857,0.38461538461538464,0.15000000000000002,0.0,0.644625145205969,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
